index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex,thesis_tutor,path_txt
5631,18-Apr-2017,Desarrollo de Un Módulo Web Para la Gestión de Planes de Estudio en el Sistema de Gestión Académica CONEST,"Hernández C., José T.",3.77 MB,http://saber.ucv.ve/handle/10872/15691,http://saber.ucv.ve/bitstream/10872/15691/1/TEG_Hernandez%20%284%29.pdf,,thesis_pdf_all/5631.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jossie Zambrano,thesis_txt/5631.txt
5632,18-Apr-2017,Implementación de métodos de Krylov para resolver sistemas lineales empleando CUDA,"Carmona S., Daysli E.",1.64 MB,http://saber.ucv.ve/handle/10872/15690,http://saber.ucv.ve/bitstream/10872/15690/1/TESIS.pdf,,thesis_pdf_all/5632.pdf,True,True,False,escuela de computacion,Escuela de Computación,SZenaida Castillo,thesis_txt/5632.txt
5633,18-Apr-2017,Prototipo de un archivo de documentos digitales provenientes de la Web. Contenido Web y almacenes de datos,"Blanco Bustos, Carlos Alberto",2.34 MB,http://saber.ucv.ve/handle/10872/15689,http://saber.ucv.ve/bitstream/10872/15689/1/Documento%20de%20Tesis.pdf,,thesis_pdf_all/5633.pdf,True,True,False,escuela de computacion,Escuela de Computación,Mercy Ospina,thesis_txt/5633.txt
5634,18-Apr-2017,Diseño e implantación de algoritmos para el problema multiparamétrico de programación lineal entera mixta 0-1,"Crema García, Fernando",2.57 MB,http://saber.ucv.ve/handle/10872/15688,http://saber.ucv.ve/bitstream/10872/15688/1/TEGfer.pdf,,thesis_pdf_all/5634.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jose Luis Quintero,thesis_txt/5634.txt
5728,25-May-2017,"Diseño y desarrollo de un módulo de comunicación entre el framework ruby on rails y la central telefónica por software asterisk, para el mercadeo de productos y servicios empresariales","García Mujica, Carlos Augusto",1.2 MB,http://saber.ucv.ve/handle/10872/15892,http://saber.ucv.ve/bitstream/10872/15892/1/Tesis_Carlos_Garcia.pdf,,thesis_pdf_all/5728.pdf,True,True,False,escuela de computacion,Escuela de Computación,Edgar Gonzalez,thesis_txt/5728.txt
5727,25-May-2017,Gestor de objetos de aprendizaje de contenidos abiertos de tipo práctico para el apoyo a la asignatura algoritmos y programación,"Rebete Guillermo, Osner",1.59 MB,http://saber.ucv.ve/handle/10872/15891,http://saber.ucv.ve/bitstream/10872/15891/1/Tesis%20-%20Gestor%20de%20OACA.pdf,,thesis_pdf_all/5727.pdf,True,True,False,escuela de computacion,Escuela de Computación,Antonio Silva,thesis_txt/5727.txt
5725,25-May-2017,Implantación de una plataforma de software colaborativo que permita integrar servicios ofertados por la Facultad de Ciencias,"González A., Jessica; Camacho G., Carlos",2.26 MB,http://saber.ucv.ve/handle/10872/15894,http://saber.ucv.ve/bitstream/10872/15894/1/documento_tesis.pdf,,thesis_pdf_all/5725.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasCaracas,thesis_txt/5725.txt
5726,25-May-2017,Implementación de un sistema de recomendación de frases basado en el algoritmo Slope One,"Riveros Balbi, Norman",2.6 MB,http://saber.ucv.ve/handle/10872/15890,http://saber.ucv.ve/bitstream/10872/15890/1/TEG_NormanRiveros.pdf,,thesis_pdf_all/5726.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/5726.txt
4574,26-Mar-2016,Sistema de inteligencia de negocios para apoyar la toma de decisiones del proceso encuesta simple,"Tribiño, Simón",5.9 MB,http://saber.ucv.ve/handle/10872/13815,http://saber.ucv.ve/bitstream/10872/13815/1/Tesis_Sim%c3%b3nTribi%c3%b1o.pdf,,thesis_pdf_all/4574.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/4574.txt
5735,29-May-2017,Implantación de una plataforma grid basada en gLITE y Scientific Linux para el centro de computación paralela y distribuida,"Espinoza Calderón, Daniel Alejandro",2.39 MB,http://saber.ucv.ve/handle/10872/15904,http://saber.ucv.ve/bitstream/10872/15904/1/Tesis-DanielEspinoza.pdf,,thesis_pdf_all/5735.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasCaracas,thesis_txt/5735.txt
5736,29-May-2017,"Desarrollo del sistema de gestión académica CONEST 2.0: módulo de reportes, constancias y tareas en lote","Molina, David; Tirri, Rino",3.87 MB,http://saber.ucv.ve/handle/10872/15905,http://saber.ucv.ve/bitstream/10872/15905/1/Presentacion.pdf,,thesis_pdf_all/5736.pdf,True,True,False,escuela de computacion,Escuela de Computación,Sergio RivasJurados,thesis_txt/5736.txt
5737,29-May-2017,Implementación de una arquitectura de red WLAN basada en el estándar IEEE 802.11 y en el esquema de seguridad WPA2- Enterprise,"Forsyth Figueroa, Ramón Alberto",3.7 MB,http://saber.ucv.ve/handle/10872/15906,http://saber.ucv.ve/bitstream/10872/15906/1/TEG%20%282009-10-25%29.pdf,,thesis_pdf_all/5737.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Morales,thesis_txt/5737.txt
5765,6-Jun-2017,"Propuesta de diseño de una solución de videovigilancia soportada en cámara IP con tecnología IEEE 802.11 para el Edificio el Rectorado, Plaza Cubierta y Complejo Cultural Aula Magna de la Universidad Central de Venezuela","Millán V., Gabriela E.; Alfonzo V., Fredis A.",37.85 MB,http://saber.ucv.ve/handle/10872/16000,http://saber.ucv.ve/bitstream/10872/16000/1/TEG_GabrielaMillan_AlbertoAlfonzo.pdf,,thesis_pdf_all/5765.pdf,True,True,False,escuela de computacion,Escuela de Computación,Ana Morales,thesis_txt/5765.txt
4575,26-Mar-2016,Desarrollo de una solución de inteligencia de negocios para el área “gestión del alcance del proyecto” mediante indicadores y reportes,"Vargas Luciano, Víctor Manuel",3.4 MB,http://saber.ucv.ve/handle/10872/13816,http://saber.ucv.ve/bitstream/10872/13816/1/Tesis_VictorVargas.pdf,,thesis_pdf_all/4575.pdf,True,True,False,escuela de computacion,Escuela de Computación,Brenda Lopez,thesis_txt/4575.txt
4576,26-Mar-2016,Desarrollo de un sistema de información móvil para la clasificación de pacientes,"Popovich, Jacqueline",1.77 MB,http://saber.ucv.ve/handle/10872/13817,http://saber.ucv.ve/bitstream/10872/13817/1/TESIS.pdf,,thesis_pdf_all/4576.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wuilfredo Rangel,thesis_txt/4576.txt
4577,26-Mar-2016,Desarrollo de módulos para la gestión de trámites administrativos y solicitudes de la Escuela de Computación de la Universidad Central de Venezuela,"Montenegro Zapata, Hailyx N.; Zapata Barrios., Isthar L. Y.",2.96 MB,http://saber.ucv.ve/handle/10872/13818,http://saber.ucv.ve/bitstream/10872/13818/1/TEG%20HailyxMontenegro%26IstharZapata_28Octubre2014.pdf,,thesis_pdf_all/4577.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/4577.txt
5972,9-Oct-2017,Implementación de un demonio LLMNR Para el sistema operativo GNU/Linux,"Garroz Riveros, Julio C.",3.92 MB,http://saber.ucv.ve/handle/10872/16672,http://saber.ucv.ve/bitstream/10872/16672/1/documento.pdf,,thesis_pdf_all/5972.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/5972.txt
5974,9-Oct-2017,Construcción de una aplicación web como sistema de recomendación de problemas para programación competitiva,"Blandin, German; Miquilarena, Rodolfo",3.53 MB,http://saber.ucv.ve/handle/10872/16669,http://saber.ucv.ve/bitstream/10872/16669/1/Documento-de-Tesis-con-acta-digitalizada.pdf,,thesis_pdf_all/5974.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector NavarroCaracas,thesis_txt/5974.txt
5971,9-Oct-2017,Sistema de gestión para problemas de competencias de programación,"Quintero, Rosmeli",2.56 MB,http://saber.ucv.ve/handle/10872/16674,http://saber.ucv.ve/bitstream/10872/16674/1/Tesis_con_acta_portada_azul.pdf,,thesis_pdf_all/5971.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector Navarro,thesis_txt/5971.txt
5969,9-Oct-2017,Implantación de plataforma telefónica basada en Asterisk/Kamailio para la interconexión de islas VoIP usando un plan de numeración unificado,"Sulbaran Rivas, Sebastian Lenin",5.76 MB,http://saber.ucv.ve/handle/10872/16678,http://saber.ucv.ve/bitstream/10872/16678/1/TEG_Sebastian_Sulbaran_con_acta.pdf,,thesis_pdf_all/5969.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rafael A Angulo,thesis_txt/5969.txt
5990,10-Oct-2017,"APlicación web para la gestión de configuraciones de planes, servicios de valor agregado y restricción de roles para una empresa de telefonía","Perdigón Orta, Miguel Ángel",4.2 MB,http://saber.ucv.ve/handle/10872/16725,http://saber.ucv.ve/bitstream/10872/16725/1/TESIS_MiguelPerdigon_22037818.pdf,,thesis_pdf_all/5990.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez Bieliukas,thesis_txt/5990.txt
5991,10-Oct-2017,Juegos serios de refuerzo educativo en etapa preescolar,"Ortegano Mora, Luis Alejandro",1.99 MB,http://saber.ucv.ve/handle/10872/16727,http://saber.ucv.ve/bitstream/10872/16727/1/LuisOrtegano_TEG.pdf,,thesis_pdf_all/5991.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt Ramirez,thesis_txt/5991.txt
5992,10-Oct-2017,Desarrollo de una solución web para el proceso de visitas clínicas de una compañía aseguradora,"Chirinos Correa, Argenis Jesús",3.77 MB,http://saber.ucv.ve/handle/10872/16728,http://saber.ucv.ve/bitstream/10872/16728/1/Documento.pdf,,thesis_pdf_all/5992.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/5992.txt
5993,10-Oct-2017,"Diseño, implementación y evaluación de técnicas híbridas de aprendizaje automático en la detección de intrusos en redes de computadoras","Pérez Abreu, Deyban Andrés",16.36 MB,http://saber.ucv.ve/handle/10872/16729,http://saber.ucv.ve/bitstream/10872/16729/1/TEG.pdf,,thesis_pdf_all/5993.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eugenio Scalise,thesis_txt/5993.txt
5994,10-Oct-2017,Implementación de un sistema de inteligencia de negocios para el apoyo en la toma de decisiones en una empresa integradora de soluciones de telecomunicación,"Buitrago M., Carlos M.; González S., Juan A.",9.74 MB,http://saber.ucv.ve/handle/10872/16730,http://saber.ucv.ve/bitstream/10872/16730/1/TEG_Juan_Gonzalez_Carlos_Buitrago.pdf,,thesis_pdf_all/5994.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wilfredo Rangel,thesis_txt/5994.txt
6001,10-Oct-2017,Realidad aumentada en Android para la decoración de espacios interiores,"Dominguez Di Bisceglie, Rafael Ángel",30.24 MB,http://saber.ucv.ve/handle/10872/16703,http://saber.ucv.ve/bitstream/10872/16703/1/Tesis%20Rafael%20Dominguez.pdf,,thesis_pdf_all/6001.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector NavarroCaracas,thesis_txt/6001.txt
6002,10-Oct-2017,Desarrollo de una guía de implementación para un sistema de gestión de la seguridad de la información mediante el uso de la ISO 27001 y la Gestión de Procesos de Negocio,"Castro Lazo, José Gabriel; Molina Waldrop, Joaquin Miguel",5.39 MB,http://saber.ucv.ve/handle/10872/16710,http://saber.ucv.ve/bitstream/10872/16710/1/TEG%20-%20CD.pdf,,thesis_pdf_all/6002.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky,thesis_txt/6002.txt
6003,10-Oct-2017,Desarrollo de una aplicación móvil para la recarga de saldo auto gestionable con consola de Administración Web,"Rodríguez D., Cesar J.; Romero A., Daniel A.",6.29 MB,http://saber.ucv.ve/handle/10872/16716,http://saber.ucv.ve/bitstream/10872/16716/1/TEG_FINAL.pdf,,thesis_pdf_all/6003.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/6003.txt
6004,10-Oct-2017,Software educativo para el aprendizaje del funcionamiento del equipo filtro prensa,"Ortiz Monasterio, Set Israel",2.14 MB,http://saber.ucv.ve/handle/10872/16717,http://saber.ucv.ve/bitstream/10872/16717/1/Tomo.pdf,,thesis_pdf_all/6004.pdf,True,True,False,escuela de computacion,Escuela de Computación,Vanessa Leguizamo,thesis_txt/6004.txt
6005,10-Oct-2017,Desarrollo de módulos de extracción y preparación de datos alojados en un clúster hadoop mediante una aplicación web para la generación de una vista minable,"Córcega, Daniel; Piza, Juan David",3.06 MB,http://saber.ucv.ve/handle/10872/16718,http://saber.ucv.ve/bitstream/10872/16718/1/Tesis_Piza_Corcega.pdf,,thesis_pdf_all/6005.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jesus LaresTutora,thesis_txt/6005.txt
6006,10-Oct-2017,"Solución de inteligencia de negocios para el seguimiento de proyectos de investigación de la Facultad de Ciencias, UCV","Pérez, Mayra",11.73 MB,http://saber.ucv.ve/handle/10872/16719,http://saber.ucv.ve/bitstream/10872/16719/1/SOLUCI%c3%93N%20DE%20INTELIGENCIA%20DE%20NEGOCIOS%20PARA%20EL%20SEGUIMIENTO%20DE%20PROYECTOS%20DE%20INVESTIGACI%c3%93N.pdf,,thesis_pdf_all/6006.pdf,True,True,False,escuela de computacion,Escuela de Computación,Mercy Ospina,thesis_txt/6006.txt
6007,10-Oct-2017,Sistema de gestión automatizada de control de averías de servicio (SACAS),"Abreu Silva, Edwin Alberto",3.19 MB,http://saber.ucv.ve/handle/10872/16720,http://saber.ucv.ve/bitstream/10872/16720/1/Edwin%20Abreu%2016658569%20Tesis_v2.pdf,,thesis_pdf_all/6007.pdf,True,True,False,escuela de computacion,Escuela de Computación,Pedro Bonillo,thesis_txt/6007.txt
6008,10-Oct-2017,Construcción y visualización de libros infantiles empleando realidad aumentada,"Acosta Tartaret, Alejandro Antonio",10.33 MB,http://saber.ucv.ve/handle/10872/16721,http://saber.ucv.ve/bitstream/10872/16721/1/TEG_AlejandroAcosta.pdf,,thesis_pdf_all/6008.pdf,True,True,False,escuela de computacion,Escuela de Computación,Esmitt RamirezIIIIICaracas,thesis_txt/6008.txt
6020,11-Oct-2017,Desarrollo de una solución de inteligencia operacional para el seguimiento en tiempo real de la eficiencia de proceso de atención al cliente,"Hernández Vera, Orie",4.57 MB,http://saber.ucv.ve/handle/10872/16739,http://saber.ucv.ve/bitstream/10872/16739/1/Tesis_OrielHernandezVera_211191608.pdf,,thesis_pdf_all/6020.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/6020.txt
6009,10-Oct-2017,Integración de un sistema de comunicación unificadas con redes sociales,"Mora M., Francisco J.; Oliveros De F., Diego E.",2.14 MB,http://saber.ucv.ve/handle/10872/16722,http://saber.ucv.ve/bitstream/10872/16722/1/Tesis_FranciscoMora_DiegoOliveros.pdf,,thesis_pdf_all/6009.pdf,True,True,False,escuela de computacion,Escuela de Computación,Dedaniel Urribarri,thesis_txt/6009.txt
6010,10-Oct-2017,Aplicación móvil de preguntas y respuestas entre profesores y estudiantes (Q&A PLATFORM),"Prado Palacios, Ronald Ramón; Brito Pérez, Diego Mauricio",5.18 MB,http://saber.ucv.ve/handle/10872/16723,http://saber.ucv.ve/bitstream/10872/16723/1/TESIS_Computacion_Abril_2017.pdf,,thesis_pdf_all/6010.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson Rivas,thesis_txt/6010.txt
6582,22-Feb-2018,Implementación de una Arquitectura Analítica BIG DATA basada en herramientas de software libre,"Prato Zuñiga, José Luis; Salas Garcia, Hever Alfonso",5.78 MB,http://saber.ucv.ve/handle/10872/17836,http://saber.ucv.ve/bitstream/10872/17836/1/Tesis_Jose_Prato_Hever_Salas_Final.pdf,,thesis_pdf_all/6582.pdf,True,True,False,escuela de computacion,Escuela de Computación,Pedro N Bonillo,thesis_txt/6582.txt
6584,22-Feb-2018,"Desarrollo sistema de Inteligencia de negocios para el apoyo en la toma de decisiones en una empresa de servicios de procesamiento, recogida y entrega de valores","Cumana, Josuahna; Requena, María Andreina",2.5 MB,http://saber.ucv.ve/handle/10872/17839,http://saber.ucv.ve/bitstream/10872/17839/1/TEG%20Josuahna%20Cumana-Ma%20Andreina%20Requena%20Final%20final%20final%20entregada.pdf,,thesis_pdf_all/6584.pdf,True,True,False,escuela de computacion,Escuela de Computación,Rangel,thesis_txt/6584.txt
6585,22-Feb-2018,"Desarrollo del Módulo de Catalogación para el Sistema de Gestión de Información de la Biblioteca Alonso Gamero y el Sistema de Bibliotecas de la Facultad de Ciencias, Universidad Central de Venezuela","Del Valle Nóbrega Alfonzo, Yanelly Yamileth; Prieto Gamez, Wilmer José",3.85 MB,http://saber.ucv.ve/handle/10872/17840,http://saber.ucv.ve/bitstream/10872/17840/1/TEG_BAG_YanellyNobrega%26WilmerPrieto_09Oct2017_VersionFinal.pdf,,thesis_pdf_all/6585.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/6585.txt
6583,22-Feb-2018,Diseño y desarrollo de una herramienta de medición de desempeño para controladores OpenFlow,"Tovar Rodríguez, Daniel Alejandro; Cavadia Porras, Alberto Alejandro",7.34 MB,http://saber.ucv.ve/handle/10872/17837,http://saber.ucv.ve/bitstream/10872/17837/1/DanielTovar_y_AlbertoCavadia-Dise%c3%b1o%20y%20Desarrollo%20de%20una%20Herramienta%20de%20Medici%c3%b3n%20de%20Desempe%c3%b1o%20para%20Controladores%20OpenFlow.pdf,,thesis_pdf_all/6583.pdf,True,True,False,escuela de computacion,Escuela de Computación,HernandezJurado,thesis_txt/6583.txt
6581,22-Feb-2018,Sistema de extracción masiva de datos para la construcción de una estructura de red social a partir de fuentes de datos basadas en interfaces de programación de aplicaciones (API),"Márquez, Ashtar; Navas, Carla",2.28 MB,http://saber.ucv.ve/handle/10872/17838,http://saber.ucv.ve/bitstream/10872/17838/1/TESIS%20TwitterGraph%20-%20Correciones%20Mercy%20%282%29.pdf,,thesis_pdf_all/6581.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jesus Lares,thesis_txt/6581.txt
6580,22-Feb-2018,Desarrollo de una Aplicación Móvil para los servicios de la Biblioteca Alonso Gamero de la Facultad de Ciencias de la UCV,"Rivero Ramírez, Eilyn Blancarrosa",3.12 MB,http://saber.ucv.ve/handle/10872/17844,http://saber.ucv.ve/bitstream/10872/17844/1/TEG_BAGEilynRivero%20Lista%202017.pdf,,thesis_pdf_all/6580.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/6580.txt
6579,22-Feb-2018,Desarrollo de una Aplicación Web para la gestión de pacientes y apoyo a los profesionales del área de nutrición y dietética,"Benes, Mariano; Travieso, Frank",3.83 MB,http://saber.ucv.ve/handle/10872/17843,http://saber.ucv.ve/bitstream/10872/17843/1/Tesis%20-%20Mariano%20Benes%20y%20Frank%20Travieso%20FINAL.pdf,,thesis_pdf_all/6579.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/6579.txt
6578,22-Feb-2018,Desarrollo de una Aplicación Web para el control nutricional y de ejercicios que apoye a los Instructores Físicos,"Meza Quinto, Johaney Carolina; Herrera Ferrebus, Anthony Merquiades",2.87 MB,http://saber.ucv.ve/handle/10872/17842,http://saber.ucv.ve/bitstream/10872/17842/1/TEG_MEZA_HERRERA.pdf,,thesis_pdf_all/6578.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franklin Sandoval,thesis_txt/6578.txt
6570,20-Feb-2018,Desarrollo del Módulo de Gestión de Información para las actividades de extensión realizadas en el CENEAC UCV,"Riera Ave, Carlos Eduardo",5.27 MB,http://saber.ucv.ve/handle/10872/17787,http://saber.ucv.ve/bitstream/10872/17787/1/TEG_CENEAC_CarlosRiera_Oct2017.pdf,,thesis_pdf_all/6570.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yusneyi Y Carballo Barrera,thesis_txt/6570.txt
6571,20-Feb-2018,"Diseño e implementación de un sistema de adquisición, visualización, registro y transmisión de datos para un Holter Cardíaco","Arce Castañeeda, Abel José",10.74 MB,http://saber.ucv.ve/handle/10872/17788,http://saber.ucv.ve/bitstream/10872/17788/1/Tesis_Abel_Arce_signed.pdf,,thesis_pdf_all/6571.pdf,True,True,False,escuela de computacion,Escuela de Computación,Robinson RivasProf,thesis_txt/6571.txt
6577,22-Feb-2018,SISGAE: Sistema Web de Gestión Académica-Administrativa de las actividades de Extensión de la Facultad de Ciencias de la Universidad Central de Venezuela,"Romero Isturiz, Jesús Armando; Quintero Granadillo, Samuel David",5.02 MB,http://saber.ucv.ve/handle/10872/17841,http://saber.ucv.ve/bitstream/10872/17841/1/TEG-Samuel-Jesus.pdf,,thesis_pdf_all/6577.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly C Hernandez,thesis_txt/6577.txt
7073,20-Jun-2018,Desarrollo de Solución Tecnológica para Centros Comerciales con Geolocalización como Funcionalidad Base,"Quintero A., Johan J.; Andrade G., Luinel J.",6.47 MB,http://saber.ucv.ve/handle/10872/18836,http://saber.ucv.ve/bitstream/10872/18836/1/Tesis_Johan_Luinel.pdf,,thesis_pdf_all/7073.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/7073.txt
7074,20-Jun-2018,Desarrollo de un sistema de inteligencia de negocios para el análisis de la gestión de averías de telefonía pública de la Compañía Anónima Nacional Teléfonos de Venezuela C.A.N.T.V,"González Acosta, Daniel Alberto; Pierre Louis, Jerry Jean Elisee",2.75 MB,http://saber.ucv.ve/handle/10872/18837,http://saber.ucv.ve/bitstream/10872/18837/1/Tesis%20JerryPierre_DanielGonzalez.pdf,,thesis_pdf_all/7074.pdf,True,True,False,escuela de computacion,Escuela de Computación,Wilfredo Rangel,thesis_txt/7074.txt
7075,21-Jun-2018,Prototipo de solución analítica para la obtención de indicadores de rentabilidad en Instituciones Financieras,"Chacoa Saputelli, Francisco José",2.27 MB,http://saber.ucv.ve/handle/10872/18840,http://saber.ucv.ve/bitstream/10872/18840/1/Tesis_Chacoa__20180210_CD.pdf,,thesis_pdf_all/7075.pdf,True,True,False,escuela de computacion,Escuela de Computación,Concettina Di Vasta,thesis_txt/7075.txt
7079,21-Jun-2018,"Desarrollo de una herramienta interactiva para la construcción de un ""Ground Truth""","García Lunardi, Jean Pearre",3.43 MB,http://saber.ucv.ve/handle/10872/18842,http://saber.ucv.ve/bitstream/10872/18842/1/TEG%20MoB%20-%20JeanGarcia.pdf,,thesis_pdf_all/7079.pdf,True,True,False,escuela de computacion,Escuela de Computación,"Sanoja ,",thesis_txt/7079.txt
7080,21-Jun-2018,AdaBnn: redes neuronales binarizadas entrenadas mediante aprendizaje estructural adaptativo (Estudio Experimental),"González Sánchez, Wilmer Alberto",3.36 MB,http://saber.ucv.ve/handle/10872/18856,http://saber.ucv.ve/bitstream/10872/18856/1/24336448_WilmerGonzalez.pdf,,thesis_pdf_all/7080.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jesus LaresProf,thesis_txt/7080.txt
7083,21-Jun-2018,"Desarrollo de una solución de inteligencia de negocio, para la obtención de indicadores del proceso de visitas clínicas para las Compañías Aseguradoras","Marcano Rivas, Diannellys Maria",3.23 MB,http://saber.ucv.ve/handle/10872/18860,http://saber.ucv.ve/bitstream/10872/18860/1/TEG%20DIANNELLYS%20MARCANO.pdf,,thesis_pdf_all/7083.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/7083.txt
7084,21-Jun-2018,Aplicación de tipo bóveda para el almacenamiento y la recuperación de datos asociados a tarjeta de crédito mediante el uso de Tokenización siguiendo las Normas PCI,"De Vivo Martínez, Daniela Alejandra",2.53 MB,http://saber.ucv.ve/handle/10872/18850,http://saber.ucv.ve/bitstream/10872/18850/1/TesisV5.2.pdf,,thesis_pdf_all/7084.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/7084.txt
7100,25-Jun-2018,Desarrollo de estrategias de inversión algorítmica en mercados de valores basadas en aprendizaje automático,"Santella, Leonardo",1.56 MB,http://saber.ucv.ve/handle/10872/18876,http://saber.ucv.ve/bitstream/10872/18876/1/TEG_LeonardoSantella.pdf,,thesis_pdf_all/7100.pdf,True,True,False,escuela de computacion,Escuela de Computación,SantellaTutor,thesis_txt/7100.txt
7103,25-Jun-2018,Generación procedimental de ontenido para videojuegos,"Dresden Fernández, Sarah",8.42 MB,http://saber.ucv.ve/handle/10872/18879,http://saber.ucv.ve/bitstream/10872/18879/1/Thesis_Sarah.pdf,,thesis_pdf_all/7103.pdf,True,True,False,escuela de computacion,Escuela de Computación,Hector NavarroCaracas,thesis_txt/7103.txt
7415,7-Jan-2019,"Desarrollo de una aplicación móvil, para el proceso de visitas a clínicas de las compañías aseguradoras","Vásquez Ferrer, Juan Andrés",2.03 MB,http://saber.ucv.ve/handle/10872/19498,http://saber.ucv.ve/bitstream/10872/19498/1/Documento_tesis_JuanVasquez_21192841.pdf,,thesis_pdf_all/7415.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/7415.txt
7417,7-Jan-2019,Desarrollo de una aplicación basada en la tecnología de cadena de bloques sobre la plataforma Ethereum que permite recolectar y almacenar los datos de las transacciones en una base de datos NoSQL,"Pires Días, Carlos David",3.67 MB,http://saber.ucv.ve/handle/10872/19502,http://saber.ucv.ve/bitstream/10872/19502/1/Tesis.pdf,,thesis_pdf_all/7417.pdf,True,True,False,escuela de computacion,Escuela de Computación,Jesus LaresCaracas,thesis_txt/7417.txt
7418,7-Jan-2019,"Desarrollo de una aplicación distribuida para la extracción, almacenamiento y procesamiento del historial de artículos wiki basados en MediaWiki","Delgado Muñoz, Francisco Javier; Bernal Perdomo, Marvin Enrique",1.87 MB,http://saber.ucv.ve/handle/10872/19503,http://saber.ucv.ve/bitstream/10872/19503/1/TEG.pdf,,thesis_pdf_all/7418.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eugenio ScaliseMayo,thesis_txt/7418.txt
7419,7-Jan-2019,Solución de inteligencia de negocio para la generación y presentación de indicadores del proceso de intermediación o subasta de productos relacionados con el gas y petróleo,"Salazar Vivas, Ariam Andreina",9.17 MB,http://saber.ucv.ve/handle/10872/19504,http://saber.ucv.ve/bitstream/10872/19504/1/TEG_AriamSalazar_22030829.pdf,,thesis_pdf_all/7419.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/7419.txt
7420,7-Jan-2019,Aplicación web para la gestión académica - administrativa del departamento de docencia del Instituto de Urbanismo de la Universidad Central de Venezuela,"Barone Cavalieri, Alejandro Moises; Castro Lazo, José Gregorio",6.92 MB,http://saber.ucv.ve/handle/10872/19505,http://saber.ucv.ve/bitstream/10872/19505/1/Tesis_Jose_Castro_Alejandro_Barone.pdf,,thesis_pdf_all/7420.pdf,True,True,False,escuela de computacion,Escuela de Computación,Yosly Hernandez Bieliukas,thesis_txt/7420.txt
7421,7-Jan-2019,Desarrollo de una solución de gestión de procesos de negocio (BPM) para el registro de expedientes de jugadores de clubes universitarios de fútbol,"Aranguren Medina, Alirio Miguel",3.26 MB,http://saber.ucv.ve/handle/10872/19506,http://saber.ucv.ve/bitstream/10872/19506/1/TEG_AlirioAranguren.pdf,,thesis_pdf_all/7421.pdf,True,True,False,escuela de computacion,Escuela de Computación,Franky Uzcategui,thesis_txt/7421.txt
7422,7-Jan-2019,Propuesta para la implementación de una plataforma inalámbrica basada en WiFi que ofrezca servicio de internet para una entidad hotelera,"Braz Moreira, Vicente Antonio",16.83 MB,http://saber.ucv.ve/handle/10872/19507,http://saber.ucv.ve/bitstream/10872/19507/1/TEG-Vicente-Braz.pdf,,thesis_pdf_all/7422.pdf,True,True,False,escuela de computacion,Escuela de Computación,Eric Gamess,thesis_txt/7422.txt
